latitude,longitude,Category,Gravity,CrimeHead,IncidentFromDate,TimeBucket,TotalVictims,TotalAccused
15.196709121733626,75.22499951975456,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-09 17:38:00,DAY,1,2
14.235353007185717,76.86351552313872,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-19 06:40:00,MORNING,0,1
16.573326826514087,76.5243394841088,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2016-12-23 18:51:00,EVENING,0,7
14.378288953413977,75.96106260689803,FIR,Heinous,DEFAMATION,2016-12-28 03:18:00,NIGHT,3,1
11.96797482610388,76.17443605216185,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2016-12-29 15:47:00,DAY,0,7
15.834795360400106,76.60157521174283,PAR,Heinous,DEFAMATION,2016-12-30 03:19:00,NIGHT,2,1
12.031570799744168,77.15639128243755,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-02 04:01:00,NIGHT,0,1
15.55590744397311,76.14841574477983,FIR,Heinous,DEFAMATION,2017-01-03 14:04:00,DAY,2,0
13.12383421619487,77.51106196505496,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-06 10:37:00,MORNING,0,2
16.89278942409322,74.9516161012593,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-07 23:30:00,NIGHT,0,4
15.609616894667102,77.51343363616311,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-07 05:46:00,MORNING,0,1
14.261755716010176,75.63464291999458,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-07 19:28:00,EVENING,0,1
17.114956592979432,76.55860873301098,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-10 19:30:00,EVENING,0,4
14.611608733754109,77.83323106671459,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-16 16:58:00,DAY,0,4
14.33567818158482,75.31311804081378,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-18 12:13:00,DAY,0,1
12.68619915357605,74.97510802984027,FIR,Non-Heinous,DACOITY,2016-07-20 17:45:00,DAY,0,1
16.8663072358023,76.19244640751221,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2017-01-20 08:23:00,MORNING,1,4
15.41818791800893,77.39280260373032,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-27 21:15:00,EVENING,0,4
13.636960558548369,76.89110937620163,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-28 16:14:00,DAY,0,5
16.120438319121792,76.0300204858661,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-30 16:50:00,DAY,0,1
15.822609303933977,75.95676864327064,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-31 23:45:00,NIGHT,0,2
13.572035163200365,76.7242384077263,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-02 22:02:00,NIGHT,0,7
12.648044126657751,77.59302105670004,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-06 14:29:00,DAY,0,7
16.392318082242582,75.3003767648072,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-06 17:14:00,DAY,0,7
14.318741798248212,78.40885490465575,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-07 19:25:00,EVENING,3,1
17.58857037407558,76.31199917000383,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-02-09 16:53:00,DAY,0,7
13.007737717391883,77.37538534952874,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-02-10 21:09:00,EVENING,0,2
13.690818913157983,77.49951064703455,FIR,Heinous,DEFAMATION,2017-02-11 15:42:00,DAY,1,0
14.012932281442918,75.70422411068911,PAR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-11 13:11:00,DAY,0,7
16.12894255599499,75.93532848424572,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-15 13:13:00,DAY,1,1
16.044282041072048,76.85042945119152,UDR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-17 09:56:00,MORNING,2,2
12.919019559553227,78.04431759067445,FIR,Non-Heinous,DACOITY,2016-12-19 21:23:00,EVENING,0,6
15.216192141870984,76.74328208122941,FIR,Non-Heinous,DACOITY,2016-12-19 10:44:00,MORNING,0,5
13.47944246557096,75.98123368108574,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-18 16:34:00,DAY,1,7
14.9325515635306,75.92499729187024,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-18 13:12:00,DAY,2,7
16.825258392312758,76.35681057485277,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-20 17:17:00,DAY,0,1
16.055677531812346,75.6553557164688,FIR,Heinous,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,2017-02-22 13:06:00,DAY,0,3
15.011351118214884,76.87327728019982,PAR,Heinous,DEFAMATION,2017-02-24 15:43:00,DAY,1,1
14.85727519401322,74.77420922071474,FIR,Heinous,UNNATURAL SEX ,2017-02-25 11:38:00,MORNING,1,4
12.59216066663778,76.5241082379645,FIR,Non-Heinous,PUBLIC JUSTICE,2017-02-26 05:32:00,MORNING,0,0
12.878529320330784,77.02038053904886,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-01 10:42:00,MORNING,0,2
15.304043695132163,75.71187072415078,FIR,Non-Heinous,DACOITY,2017-03-02 21:37:00,EVENING,0,1
13.46420343772704,77.56858521961608,PAR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-03-02 21:24:00,EVENING,0,4
14.908359509575746,75.11683012272391,FIR,Non-Heinous,DACOITY,2017-03-04 10:54:00,MORNING,0,1
14.784602867157531,75.27765018532826,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-07 10:21:00,MORNING,0,2
14.860558829084887,74.76354404632853,UDR,Non-Heinous,DACOITY,2017-03-07 04:17:00,NIGHT,0,2
14.907886360170563,74.8899507948831,FIR,Non-Heinous,DACOITY,2017-01-07 05:21:00,MORNING,0,1
12.12206820400313,75.85300297995924,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-08 12:49:00,DAY,0,1
16.362544501958446,77.32540978142639,UDR,Heinous,EXPOSURE AND ABANDONMENT OF CHILD,2017-03-11 16:07:00,DAY,1,5
15.010679786484385,75.03017325770233,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-12 13:36:00,DAY,0,1
14.798833075307842,74.71483028413721,FIR,Non-Heinous,PUBLIC NUISANCE,2017-03-12 09:23:00,MORNING,0,4
11.886673733775696,76.88342926168932,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-13 15:34:00,DAY,0,1
15.538626433100225,74.64693831791246,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-03-13 16:52:00,DAY,2,1
15.52792533617902,75.65790772334552,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-14 00:40:00,NIGHT,0,2
15.822862628638374,74.96520813901189,FIR,Non-Heinous,DACOITY,2017-03-14 06:20:00,MORNING,0,1
14.175341717461253,77.10730582634584,Zero FIR,Non-Heinous,DACOITY,2014-12-10 07:58:00,MORNING,0,4
14.184187626759202,77.92014489698161,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-03-21 04:08:00,NIGHT,5,2
14.948553500535835,76.88043592958283,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-03-23 10:39:00,MORNING,0,7
15.146559311710146,75.44504981830545,FIR,Non-Heinous,NEGLIGENT ACT,2017-03-24 12:32:00,DAY,1,3
13.473652051886813,74.85010938089209,FIR,Non-Heinous,MISSING PERSON,2017-03-26 11:40:00,MORNING,1,6
16.461003338768148,74.74497248381475,FIR,Non-Heinous,DACOITY,2015-03-27 06:58:00,MORNING,0,4
15.09491716780369,74.77767553034361,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-06 11:16:00,MORNING,0,2
13.22117929221428,75.41684684967721,FIR,Non-Heinous,ASSAULT,2017-04-10 13:21:00,DAY,4,7
15.809745985170151,75.45271705817683,FIR,Heinous,ADULTERATION,2017-04-12 16:47:00,DAY,1,6
16.68064448762245,76.48802796131486,UDR,Heinous,ASSAULT,2017-04-12 12:37:00,DAY,1,7
13.31347354903684,75.40393021567388,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-13 01:36:00,NIGHT,0,7
17.2040675997901,76.53328935973107,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-15 06:26:00,MORNING,0,3
12.30536155773984,77.26460072692079,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-04-15 20:54:00,EVENING,2,7
17.766383983011227,76.80325226970452,FIR,Non-Heinous,COMMUNAL / RELIGION   ,2017-04-18 07:52:00,MORNING,1,4
15.45094984110276,75.54469794520013,FIR,Non-Heinous,MISSING PERSON,2017-04-18 11:24:00,MORNING,3,7
16.058689771435137,75.82337948141428,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-04-18 06:49:00,MORNING,1,7
15.87048128979255,74.45031555160186,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-04-23 12:53:00,DAY,4,1
15.503441816262368,74.49347597577417,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-04-23 03:27:00,NIGHT,0,7
15.155560904686848,74.9127560433,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-24 15:07:00,DAY,0,1
14.597770908713272,75.5665225943386,FIR,Heinous,DEFAMATION,2017-04-27 17:20:00,DAY,3,2
12.907571426670216,77.64375293354226,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-05-04 18:51:00,EVENING,0,1
14.069745451191832,76.78058925024852,UDR,Heinous,DEFAMATION,2017-05-07 12:02:00,DAY,5,1
14.30223006522466,76.36813645573994,FIR,Heinous,DEFAMATION,2017-05-09 01:04:00,NIGHT,2,1
13.623436466445488,76.93430125244774,PAR,Non-Heinous,AFFRAY,2017-05-10 10:51:00,MORNING,1,0
16.948847720630845,76.6455165328935,FIR,Non-Heinous,DACOITY,2017-05-11 22:31:00,NIGHT,0,1
17.659989555760102,76.50511478535812,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-05-12 15:17:00,DAY,0,5
15.33694682392779,76.89018665854378,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-05-14 16:16:00,DAY,0,5
15.826389783179184,75.33889904162184,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-05-15 09:26:00,MORNING,0,1
16.003360817361262,76.60263997263331,PAR,Non-Heinous,MISSING PERSON,2017-05-19 19:38:00,EVENING,1,3
13.589583305554529,74.81515057960391,FIR,Non-Heinous,BURGLARY - NIGHT,2017-05-21 15:26:00,DAY,2,4
16.205190818528276,76.35991404634096,FIR,Non-Heinous,BURGLARY - NIGHT,2017-05-22 05:32:00,MORNING,2,4
14.838832511663735,75.00428436592996,FIR,Non-Heinous,DACOITY,2016-10-22 12:47:00,DAY,0,7
14.198896931296783,76.9024147874793,FIR,Non-Heinous,DACOITY,2016-10-22 10:02:00,MORNING,0,7
15.561696531884008,75.12044593142109,UDR,Heinous,DEFAMATION,2017-05-24 19:50:00,EVENING,1,1
13.789451881783744,74.9681594303319,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-05-26 16:49:00,DAY,0,7
14.05166236884354,77.69445023660192,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-05-26 11:17:00,MORNING,0,1
15.695618242609244,75.9407649828126,UDR,Non-Heinous,DACOITY,2015-05-27 05:11:00,MORNING,0,5
12.424660011832527,75.97208630357079,PAR,Non-Heinous,DACOITY,2015-05-27 09:25:00,MORNING,0,2
14.757323530104635,75.19555726489784,FIR,Non-Heinous,PUBLIC NUISANCE,2017-05-27 21:20:00,EVENING,1,5
14.493592560009638,78.39499829038971,Zero FIR,Non-Heinous,DACOITY,2017-05-28 20:45:00,EVENING,0,1
15.74701636952396,76.06725438210948,Zero FIR,Heinous,DEFAMATION,2017-05-29 14:38:00,DAY,1,1
13.957685413299307,77.3478690237417,FIR,Heinous,DEFAMATION,2017-06-02 19:09:00,EVENING,1,1
12.030513418128498,76.37695217878799,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-06-04 17:37:00,DAY,0,7
13.225148078699299,76.18918147343402,FIR,Non-Heinous,DACOITY,2016-06-05 21:17:00,EVENING,0,1
14.448974158012623,74.91829925361381,Zero FIR,Non-Heinous,DACOITY,2016-06-05 10:33:00,MORNING,0,5
14.085435916897854,76.52638609401724,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-06-07 14:52:00,DAY,0,7
16.43138916642225,74.9519231852941,FIR,Non-Heinous,PUBLIC NUISANCE,2017-06-09 12:33:00,DAY,1,2
17.48946597058949,77.16212427079627,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-06-09 21:47:00,EVENING,0,5
15.19573888330292,76.43151755520383,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-06-09 02:22:00,NIGHT,0,2
16.31043237903445,77.3723207148534,FIR,Non-Heinous,DACOITY,2012-06-11 07:49:00,MORNING,0,6
11.719183897032252,76.71155344629754,FIR,Non-Heinous,DACOITY,2012-06-11 23:13:00,NIGHT,0,1
14.515199831266289,77.85519492371327,UDR,Non-Heinous,DACOITY,2016-06-14 09:55:00,MORNING,0,2
12.853895955539194,77.09974994910353,FIR,Non-Heinous,DACOITY,2016-06-14 22:26:00,NIGHT,0,2
12.894870764856766,77.56525745811992,PAR,Non-Heinous,DACOITY,2016-06-14 18:11:00,EVENING,0,2
14.691890630173898,76.44120598905548,FIR,Non-Heinous,DACOITY,2015-06-22 19:26:00,EVENING,0,1
16.91286692123025,76.9763167309386,FIR,Non-Heinous,DACOITY,2015-06-22 13:17:00,DAY,0,1
12.127946341213242,77.50054533896717,FIR,Non-Heinous,BURGLARY - DAY,2017-06-21 04:21:00,NIGHT,1,1
13.653139059067934,76.49928573841193,FIR,Non-Heinous,DACOITY,2016-05-22 07:43:00,MORNING,0,2
16.18189581416785,76.81869177299369,FIR,Non-Heinous,DACOITY,2016-06-22 13:32:00,DAY,0,6
17.017486911209858,76.4390386834706,FIR,Non-Heinous,DACOITY,2016-06-23 22:03:00,NIGHT,0,4
13.98599515201399,76.09890490610775,FIR,Non-Heinous,DACOITY,2016-06-22 15:04:00,DAY,0,4
14.224843046355089,77.72476228200713,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-06-25 20:38:00,EVENING,0,7
14.405351514824035,75.98893202326497,FIR,Non-Heinous,DACOITY,2016-06-27 15:07:00,DAY,0,5
15.135975338157984,77.66763920261593,FIR,Non-Heinous,DACOITY,2014-06-27 21:27:00,EVENING,0,5
16.31985042155418,76.10235744363435,FIR,Non-Heinous,DACOITY,2017-06-30 10:22:00,MORNING,0,1
15.912287460131353,75.51000432377086,Zero FIR,Heinous,DEFAMATION,2017-07-02 06:23:00,MORNING,2,1
14.078435533491096,78.24216515833966,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-07-02 07:38:00,MORNING,0,5
15.88074042951582,76.88235294731368,Zero FIR,Non-Heinous,DACOITY,2012-10-21 10:04:00,MORNING,0,1
14.337869855402635,74.69924825531966,FIR,Non-Heinous,DACOITY,2017-01-02 23:01:00,NIGHT,0,2
14.547631216356448,75.94093162876483,FIR,Non-Heinous,DACOITY,2017-01-02 12:32:00,DAY,0,3
15.421119463280194,76.1574802874756,Zero FIR,Non-Heinous,DACOITY,2017-01-06 08:18:00,MORNING,0,1
11.953098044526028,76.87820118965321,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-07-05 19:14:00,EVENING,1,4
13.532777958539896,75.28157455833485,FIR,Non-Heinous,PUBLIC NUISANCE,2017-07-05 15:04:00,DAY,0,0
12.387529225028596,77.3853555611152,FIR,Non-Heinous,DACOITY,2017-07-08 23:00:00,NIGHT,0,1
15.378022359557995,75.71611558507551,UDR,Non-Heinous,DACOITY,2015-07-10 18:06:00,EVENING,0,1
16.84561402682013,76.96416524257269,FIR,Non-Heinous,ASSAULT,2017-07-11 01:05:00,NIGHT,1,3
12.767716147132214,75.40332489612562,PAR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-07-12 07:06:00,MORNING,0,1
14.365839849308523,76.14447411352945,PAR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-07-14 06:05:00,MORNING,0,2
12.40383865620424,76.69640519275924,PAR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-07-16 20:42:00,EVENING,0,7
17.290594688413687,76.42146924682649,FIR,Non-Heinous,NEGLIGENT ACT,2015-02-08 13:01:00,DAY,1,1
16.773187484455477,76.73692796711732,FIR,Non-Heinous,DACOITY,2007-07-20 05:01:00,MORNING,0,2
12.433946488264883,75.71760225549184,Zero FIR,Non-Heinous,DACOITY,2007-07-19 12:30:00,DAY,0,3
14.044004901826789,76.06635197471293,Zero FIR,Non-Heinous,DACOITY,2016-07-21 23:45:00,NIGHT,0,7
13.250938665265824,76.80265822237338,FIR,Non-Heinous,DACOITY,2016-07-21 07:27:00,MORNING,0,1
12.98260384649378,77.3232002910883,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-07-21 22:47:00,NIGHT,3,1
15.564032069755935,74.63278489191117,PAR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-07-24 10:55:00,MORNING,0,4
14.31002043281986,74.7584125168625,Zero FIR,Non-Heinous,AFFRAY,2017-07-26 21:12:00,EVENING,1,0
13.72186730295197,77.17316592708445,PAR,Non-Heinous,DACOITY,2016-07-28 06:59:00,MORNING,0,6
16.5833295683494,76.25311139919202,PAR,Non-Heinous,DACOITY,2016-07-28 07:22:00,MORNING,0,5
13.947437509473158,76.04297137986919,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-08-02 11:06:00,MORNING,0,2
15.710804177676742,75.77469893480087,FIR,Heinous,DEFAMATION,2017-08-04 11:43:00,MORNING,4,1
15.561253464283794,75.24916476579949,FIR,Non-Heinous,BURGLARY - NIGHT,2017-08-05 17:16:00,DAY,1,3
13.322605305982732,75.54641506420266,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-08-06 23:04:00,NIGHT,0,1
13.768419370501364,75.54866827967133,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-08-07 15:28:00,DAY,0,4
14.594237537207608,76.97081878611378,FIR,Non-Heinous,AFFRAY,2017-08-09 14:50:00,DAY,1,0
16.23244250439141,76.18627864147058,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-08-13 12:39:00,DAY,0,7
15.080094771839274,75.4913025205919,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-08-14 22:29:00,NIGHT,2,2
15.118355257422335,74.97750544394086,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-08-25 04:55:00,NIGHT,0,1
12.0223441417271,76.62828651862199,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-08-27 19:39:00,EVENING,0,1
15.012529390158784,76.58648186690814,PAR,Heinous,EXPOSURE AND ABANDONMENT OF CHILD,2017-08-29 16:38:00,DAY,1,5
16.274886992051645,76.024363354383,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-08-29 13:04:00,DAY,0,2
16.10889047816618,75.76460152429148,PAR,Heinous,DEFAMATION,2017-08-30 23:24:00,NIGHT,1,1
15.290154161122562,75.33867299829653,FIR,Non-Heinous,RIOTS,2017-09-03 22:23:00,NIGHT,0,0
17.02799861970057,76.05334975214666,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-09-07 15:34:00,DAY,0,1
16.947771948953516,76.74196117689634,FIR,Non-Heinous,CRIMINAL CONSPIRACY,2017-09-09 01:16:00,NIGHT,0,0
14.935119537375702,76.46430682808483,FIR,Heinous,DEFAMATION,2017-09-12 16:47:00,DAY,1,1
17.073089116359476,77.19745081602865,FIR,Non-Heinous,DACOITY,2017-09-15 15:42:00,DAY,0,2
15.532707644850028,77.70169383887686,FIR,Non-Heinous,PUBLIC NUISANCE,2017-09-15 11:30:00,MORNING,0,5
13.718558228399564,75.17632021293463,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-09-16 22:05:00,NIGHT,0,1
14.529463582672676,77.88175064207832,FIR,Non-Heinous,AFFRAY,2017-09-16 15:15:00,DAY,1,0
15.273106007359551,75.86090606020747,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-09-17 04:12:00,NIGHT,1,6
14.445114679690674,77.06085754478033,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-09-24 16:05:00,DAY,0,5
15.531051123505536,74.80119573705787,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-09-27 03:51:00,NIGHT,1,7
12.360006498929588,75.60438761492088,PAR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-09-27 13:53:00,DAY,1,7
16.117314398971654,75.2646971519014,FIR,Non-Heinous,BURGLARY - NIGHT,2017-10-04 17:07:00,DAY,1,5
14.254050731901808,75.0236047216464,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-10-05 23:56:00,NIGHT,0,1
13.378552959836773,76.43543614916015,PAR,Non-Heinous,DACOITY,2013-10-10 23:58:00,NIGHT,0,4
13.321834944966405,75.88915209348768,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-10-10 01:53:00,NIGHT,0,7
13.526730586829682,77.9616091275808,PAR,Non-Heinous,NEGLIGENT ACT,2014-05-28 07:54:00,MORNING,1,1
16.36133767064487,77.10823825807124,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-10-21 18:40:00,EVENING,0,5
16.815181772452856,76.41489870208653,PAR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-10-21 09:29:00,MORNING,2,1
16.947297945425934,75.37174067177584,FIR,Non-Heinous,DACOITY,2016-10-23 21:06:00,EVENING,0,7
14.99752492668503,76.48934657756085,FIR,Non-Heinous,DACOITY,2016-10-23 17:49:00,DAY,0,7
15.390165452900794,74.9008006768164,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-10-26 11:45:00,MORNING,1,1
14.362405247409711,77.78622037352079,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-11-01 22:20:00,NIGHT,0,1
14.692038576060964,77.1843278225617,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-11-02 19:13:00,EVENING,0,1
15.493545014496712,75.5966360956688,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-11-06 23:32:00,NIGHT,1,1
13.675254200966291,78.174879563555,Zero FIR,Heinous,DEFAMATION,2017-11-11 11:41:00,MORNING,2,1
15.425228048069844,75.86630930553007,UDR,Heinous,DEFAMATION,2017-11-12 10:15:00,MORNING,1,1
14.484639986618054,75.2494817853556,Zero FIR,Heinous,MISCHIEF,2017-11-13 20:20:00,EVENING,1,6
15.617515881102843,74.46054062168224,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-11-14 17:59:00,DAY,0,1
16.81853480787225,76.83399783592134,Zero FIR,Non-Heinous,DACOITY,2016-11-15 13:15:00,DAY,0,7
13.73112118314856,77.4872030751816,FIR,Non-Heinous,DACOITY,2016-11-15 11:06:00,MORNING,0,7
15.79565491735972,77.28965545642424,FIR,Non-Heinous,ARSON,2015-11-17 11:43:00,MORNING,0,2
13.309858978514852,77.0867250796624,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-11-24 11:33:00,MORNING,0,1
13.59081667872862,74.86212234197272,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2017-12-03 16:04:00,DAY,2,4
15.371441669885693,74.49536034345108,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-12-04 23:10:00,NIGHT,0,2
16.543659767144323,75.85813824600005,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-12-07 20:37:00,EVENING,0,1
17.000658912418434,75.85283396461601,PAR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-12-12 14:21:00,DAY,0,6
16.06621025669085,75.3066806785238,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-12-13 14:08:00,DAY,3,1
14.375305236512306,74.58755285884823,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-12-16 19:58:00,EVENING,0,2
13.411580866253964,75.04249831385947,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-12-18 21:04:00,EVENING,0,2
16.847303318781076,75.9363487141154,FIR,Non-Heinous,PUBLIC NUISANCE,2017-12-23 19:52:00,EVENING,4,7
14.597645167791502,75.96938000170381,PAR,Non-Heinous,PUBLIC NUISANCE,2017-12-24 14:05:00,DAY,0,7
14.952095147679444,77.18757067668881,FIR,Heinous,DEFAMATION,2017-12-25 02:37:00,NIGHT,1,1
13.43301523120422,75.3851504533168,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-12-29 05:57:00,MORNING,2,1
12.306237171980069,75.3774890328306,Zero FIR,Non-Heinous,DACOITY,2017-10-02 13:51:00,DAY,0,7
17.46835701817706,76.23873066929745,FIR,Non-Heinous,MISSING PERSON,2018-01-01 06:30:00,MORNING,5,7
17.221779592502156,77.02092399881714,Zero FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2018-01-02 07:58:00,MORNING,2,4
